distancia_ejes_mm,holgura_guia_mm,masa_cuerpo_g,cumple,num_fallos
189.7058,0.4172,51.0781,1,0
189.8096,0.4776,51.9724,1,0
189.9997,0.541,51.875,1,0
189.8707,0.3761,51.3642,1,0
190.0066,0.3557,51.2599,1,0
190.1338,0.4951,50.9051,1,0
189.8503,0.349,50.7341,1,0
190.2919,0.3777,51.2419,1,0
190.1473,0.4422,50.684,1,0
189.8522,0.5318,50.8186,1,0
190.0955,0.4779,50.5389,1,0
190.0464,0.3926,51.4335,1,0
190.0356,0.5144,52.0082,1,0
190.1499,0.5024,51.0583,1,0
189.9303,0.4583,51.0545,1,0
190.0929,0.5506,50.6535,1,0
189.874,0.3977,50.9568,1,0
190.3123,0.373,51.1487,1,0
189.9311,0.4779,51.0316,1,0
189.736,0.4236,51.9295,1,0
190.0549,0.3895,51.7928,1,0
189.9468,0.4316,51.482,1,0
189.9578,0.4406,52.0824,1,0
190.0114,0.4133,50.9111,1,0
190.1419,0.6072,50.3519,1,0
190.4155,0.5497,50.5725,1,0
190.0102,0.3149,51.1617,1,0
189.9696,0.5435,51.1196,1,0
190.0515,0.4876,51.2921,1,0
189.8266,0.5047,50.2786,1,0
189.9635,0.3522,51.4824,1,0
190.0369,0.3493,51.0908,1,0
189.9846,0.6611,50.9103,1,0
189.8841,0.477,50.4042,1,0
189.7445,0.4057,51.0323,1,0
189.7502,0.3674,50.1362,1,0
189.8572,0.4791,50.9081,1,0
190.3786,0.4603,51.7477,1,0
189.783,0.4336,51.1813,1,0
190.102,0.4816,51.067,1,0
189.9857,0.2705,51.6886,1,0
189.7584,0.5357,51.0921,1,0
189.9804,0.4399,50.8178,1,0
189.9191,0.4713,51.254,1,0
190.2763,0.5261,51.1756,1,0
190.0846,0.4475,51.9886,1,0
190.1114,0.5331,50.3098,1,0
189.9399,0.3862,51.108,1,0
189.9161,0.5407,50.8397,1,0
189.9353,0.4537,51.0432,1,0
189.9683,0.4783,52.7302,1,0
190.032,0.5768,51.05,1,0
189.83,0.4783,50.9705,1,0
190.107,0.4211,50.8127,1,0
189.9324,0.4488,50.7929,1,0
189.7106,0.552,51.7032,1,0
190.0107,0.47,51.6406,1,0
190.109,0.392,51.3308,1,0
190.2866,0.3907,51.4815,1,0
190.1362,0.5943,51.6651,1,0
189.9372,0.5339,51.5002,1,0
190.0854,0.497,50.7822,1,0
190.2071,0.4772,50.5834,1,0
190.2342,0.5637,51.8678,1,0
189.9481,0.4335,51.1433,1,0
190.0655,0.5535,51.0871,1,0
189.7357,0.4679,51.1925,1,0
189.9716,0.4301,51.338,1,0
189.926,0.4599,51.1523,1,0
190.153,0.4917,50.3844,1,0
189.6451,0.4776,51.8493,1,0
189.9417,0.4037,51.671,1,0
189.9834,0.5449,51.7176,1,0
189.7386,0.3969,50.2009,1,0
189.9874,0.3285,51.8143,1,0
189.8279,0.4879,51.1905,1,0
190.0159,0.5045,51.0953,1,0
190.1336,0.5461,51.1395,1,0
190.1246,0.5807,51.2509,1,0
190.2745,0.4804,51.1041,1,0
189.8247,0.4696,51.2242,1,0
190.1253,0.463,50.6995,1,0
190.1238,0.4333,50.78,1,0
189.9914,0.3773,51.4426,1,0
190.0818,0.5326,51.5316,1,0
190.2023,0.4033,51.4872,1,0
190.139,0.4619,50.9251,1,0
190.3801,0.4072,51.2958,1,0
190.1617,0.4541,50.9786,1,0
189.7867,0.5338,51.3729,1,0
190.0659,0.5072,51.084,1,0
189.6808,0.5968,51.5812,1,0
190.1871,0.505,50.888,1,0
189.7597,0.3845,51.7782,1,0
190.1092,0.4683,52.1226,1,0
189.7154,0.4187,51.3375,1,0
190.0613,0.4958,51.0911,1,0
189.8906,0.4997,51.313,1,0
190.102,0.451,50.4195,1,0
189.882,0.5158,51.0908,1,0
189.7304,0.4313,51.0398,1,0
189.8041,0.5442,51.4128,1,0
189.8413,0.4984,50.876,1,0
189.9323,0.3684,52.452,1,0
190.0883,0.489,51.1771,1,0
190.1377,0.4728,50.9067,1,0
190.1596,0.4487,51.4673,1,0
189.8153,0.5011,51.4926,1,0
190.057,0.4935,49.2947,0,1
190.0807,0.4689,50.4727,1,0
190.0661,0.4297,52.0578,1,0
190.269,0.3736,50.2998,1,0
190.0116,0.3996,51.3867,1,0
189.9134,0.4928,50.5938,1,0
189.9901,0.4013,50.7591,1,0
189.9449,0.3586,51.2415,1,0
189.9041,0.4982,50.5686,1,0
189.8571,0.515,51.2611,1,0
189.7763,0.4993,50.6741,1,0
190.012,0.5153,51.3199,1,0
190.0558,0.4287,51.5099,1,0
190.1981,0.4944,50.9028,1,0
189.8882,0.463,50.6887,1,0
189.9492,0.3714,50.0352,1,0
190.2201,0.3833,50.7316,1,0
190.1645,0.4841,51.4334,1,0
190.0012,0.3935,50.4497,1,0
190.1478,0.5342,51.7506,1,0
189.8839,0.4218,51.4207,1,0
189.7773,0.4612,51.1621,1,0
189.9458,0.5117,50.7864,1,0
190.0203,0.6408,50.7721,1,0
189.8817,0.3763,51.2575,1,0
189.8963,0.5157,51.2518,1,0
189.9448,0.4601,50.8327,1,0
190.2202,0.5121,51.3266,1,0
190.0306,0.3536,51.0216,1,0
189.8705,0.4562,51.4901,1,0
190.0522,0.4137,50.7847,1,0
189.8153,0.4551,51.2649,1,0
189.9359,0.4629,51.2766,1,0
189.9642,0.3814,50.8926,1,0
190.1663,0.4322,52.0393,1,0
189.9069,0.4722,51.2417,1,0
189.8805,0.479,51.8858,1,0
189.9526,0.4791,51.5505,1,0
190.1988,0.3983,50.6996,1,0
189.9889,0.457,52.1448,1,0
189.839,0.4914,51.1087,1,0
190.0427,0.4306,51.5572,1,0
189.8243,0.4741,51.2896,1,0
190.0519,0.3238,51.3735,1,0
190.0161,0.4626,50.5144,1,0
190.0917,0.5316,50.3411,1,0
190.2785,0.5484,51.61,1,0
190.1913,0.5146,50.8935,1,0
189.8021,0.3768,51.5691,1,0
189.8842,0.4341,50.9363,1,0
190.0157,0.5728,50.8663,1,0
190.0261,0.4265,50.8881,1,0
189.9567,0.323,50.6524,1,0
190.0607,0.506,51.5947,1,0
190.1538,0.5868,50.8548,1,0
190.1638,0.5081,49.9203,0,1
189.963,0.5063,50.708,1,0
190.2101,0.5488,52.0955,1,0
190.1603,0.4078,50.8278,1,0
189.9425,0.4895,51.2144,1,0
189.8428,0.4005,51.4579,1,0
190.3306,0.5378,50.1284,1,0
190.0351,0.5614,50.6291,1,0
189.8082,0.2906,51.4912,1,0
189.9485,0.4831,51.0036,1,0
189.9073,0.4072,50.5708,1,0
189.7434,0.44,51.2438,1,0
189.8595,0.3822,50.886,1,0
190.0194,0.5454,51.2035,1,0
189.995,0.3701,51.0252,1,0
189.9304,0.5603,51.3156,1,0
190.0497,0.5167,50.8014,1,0
190.0447,0.3468,51.2917,1,0
189.8467,0.3922,51.5413,1,0
190.0889,0.495,50.7603,1,0
189.8901,0.3019,51.3004,1,0
189.9824,0.4275,50.8593,1,0
190.1167,0.5662,50.9195,1,0
189.9174,0.5279,50.767,1,0
189.8126,0.5783,51.9672,1,0
189.924,0.4196,52.1192,1,0
190.2736,0.3678,52.1502,1,0
190.2997,0.5499,51.966,1,0
190.4688,0.4087,50.4117,1,0
190.2429,0.4848,51.5058,1,0
189.9858,0.5046,51.7068,1,0
189.9097,0.376,51.5118,1,0
190.0814,0.4805,51.0728,1,0
190.0555,0.5826,50.7961,1,0
190.0048,0.4841,51.9832,1,0
189.9427,0.428,50.8265,1,0
189.9886,0.3946,51.2049,1,0
189.9825,0.3689,51.2473,1,0
189.9503,0.3592,50.5361,1,0
190.1654,0.3215,51.1074,1,0
189.7461,0.4866,50.9602,1,0
189.7577,0.41,50.7201,1,0
190.1847,0.5197,51.2266,1,0
190.1261,0.4783,50.7828,1,0
190.0208,0.4269,50.6972,1,0
189.7863,0.4393,52.0609,1,0
190.1447,0.573,50.8193,1,0
189.7797,0.6257,51.1544,1,0
190.027,0.4689,51.0166,1,0
189.9429,0.4114,50.365,1,0
189.8863,0.5206,51.2921,1,0
189.9656,0.4785,51.0102,1,0
189.8398,0.3934,51.4077,1,0
189.9496,0.5602,51.9329,1,0
189.9902,0.4357,50.9733,1,0
190.0916,0.4666,50.8761,1,0
189.695,0.3987,51.5031,1,0
189.9607,0.3435,51.2278,1,0
189.8609,0.4548,51.7806,1,0
189.8406,0.3975,51.295,1,0
189.981,0.3504,50.9797,1,0
189.8967,0.3799,50.943,1,0
189.9017,0.5637,51.2272,1,0
189.775,0.4435,51.0995,1,0
189.9697,0.4977,52.06,1,0
190.0114,0.5281,51.5367,1,0
189.9861,0.6097,51.5018,1,0
189.9681,0.4212,51.1478,1,0
190.3736,0.4565,51.9031,1,0
189.8412,0.4277,51.0479,1,0
190.0098,0.566,50.4803,1,0
189.8631,0.3742,50.424,1,0
189.7807,0.5561,50.3745,1,0
190.3328,0.4979,51.2171,1,0
189.7891,0.4095,51.7546,1,0
189.9308,0.5409,50.8166,1,0
190.0324,0.5014,50.5054,1,0
189.8593,0.4547,50.7609,1,0
190.1622,0.463,51.0715,1,0
189.7223,0.5108,51.7726,1,0
190.112,0.4054,51.2248,1,0
190.1279,0.3748,51.325,1,0
189.9376,0.4344,50.8183,1,0
190.03,0.3469,50.0214,1,0
189.7754,0.4728,51.2359,1,0
189.7755,0.5009,51.3981,1,0
190.1095,0.4492,51.7494,1,0
189.944,0.3661,50.8857,1,0
189.8526,0.3007,51.5299,1,0
189.8318,0.4845,51.437,1,0
190.0086,0.4802,51.0122,1,0
190.0393,0.5414,50.9885,1,0
189.9575,0.3993,50.6271,1,0
189.7739,0.3853,50.6536,1,0
189.8348,0.3696,51.89,1,0
190.472,0.4921,51.0212,1,0
190.0218,0.4052,51.0461,1,0
189.9464,0.4871,49.9817,0,1
189.8805,0.4713,51.382,1,0
189.9071,0.6013,51.3009,1,0
190.1047,0.5101,51.3839,1,0
190.2762,0.4485,50.8429,1,0
189.9126,0.4508,51.5929,1,0
190.2471,0.4905,51.097,1,0
190.0439,0.5162,51.3374,1,0
190.0268,0.4799,50.6795,1,0
189.8225,0.4809,50.8704,1,0
190.0052,0.4116,49.8407,0,1
190.0796,0.371,51.4876,1,0
190.1254,0.4411,51.999,1,0
190.0618,0.4486,50.8974,1,0
190.2528,0.3983,51.0698,1,0
190.052,0.4897,51.9311,1,0
190.0062,0.4621,51.0033,1,0
190.0402,0.5585,50.7646,1,0
189.8761,0.5223,51.3294,1,0
190.0436,0.3301,51.2671,1,0
190.0565,0.4905,52.0477,1,0
189.9473,0.4696,51.0481,1,0
190.0513,0.3932,50.9609,1,0
189.6498,0.3921,51.5188,1,0
190.0055,0.4146,50.6825,1,0
190.0967,0.4978,51.4648,1,0
189.9339,0.3267,51.5371,1,0
190.1395,0.4725,52.0959,1,0
189.8771,0.4541,51.0401,1,0
189.9437,0.3944,51.5547,1,0
189.8631,0.4347,51.3033,1,0
189.877,0.4867,51.4347,1,0
189.9006,0.3957,50.9396,1,0
190.0136,0.3949,50.8916,1,0
190.1234,0.3281,50.8185,1,0
190.1078,0.443,51.0154,1,0
190.0477,0.4083,51.4381,1,0
190.0686,0.4119,50.9891,1,0
190.2542,0.3201,51.0801,1,0
190.0127,0.5188,50.6076,1,0
190.2492,0.4383,50.8299,1,0
190.1581,0.5393,51.4226,1,0
189.979,0.4885,50.3405,1,0
190.1925,0.4316,51.5823,1,0
190.0659,0.487,51.1188,1,0
190.1982,0.4236,51.1632,1,0
190.0194,0.3508,51.4517,1,0
190.0265,0.4359,51.3904,1,0
189.7985,0.4846,51.0956,1,0
190.114,0.4273,51.2257,1,0
190.2796,0.3756,51.329,1,0
189.8824,0.4504,50.9563,1,0
189.9049,0.5104,50.689,1,0
189.9409,0.5322,51.704,1,0
189.7103,0.3639,51.8093,1,0
190.1433,0.3827,50.88,1,0
189.8675,0.4973,50.298,1,0
189.8936,0.4211,52.1748,1,0
190.0079,0.4397,51.4983,1,0
190.1534,0.443,50.7488,1,0
190.1193,0.4351,49.7884,0,1
190.12,0.4447,51.0866,1,0
189.9397,0.5387,50.8471,1,0
189.6768,0.3949,50.8417,1,0
189.9093,0.5365,50.9241,1,0
189.8949,0.61,51.5185,1,0
189.9171,0.5642,50.9454,1,0
189.949,0.4287,51.0108,1,0
189.9888,0.4767,50.7617,1,0
189.9877,0.4404,52.6133,1,0
189.9093,0.4123,51.7979,1,0
190.0185,0.6221,50.7763,1,0
190.004,0.3552,51.8739,1,0
189.8614,0.4923,50.9907,1,0
189.947,0.4828,50.9373,1,0
189.8969,0.454,51.8972,1,0
190.0793,0.5083,52.1907,1,0
190.1185,0.3589,51.7307,1,0
190.2059,0.3648,51.2277,1,0
190.108,0.433,50.5485,1,0
190.0235,0.3586,51.64,1,0
189.8071,0.4753,51.1866,1,0
190.2146,0.5048,51.6729,1,0
190.1495,0.4876,50.2586,1,0
190.1191,0.5106,51.3611,1,0
190.1647,0.425,50.7449,1,0
189.9285,0.4439,51.8646,1,0
190.0896,0.3269,51.513,1,0
189.7076,0.4765,52.1701,1,0
189.8923,0.4066,51.6655,1,0
189.99,0.4919,51.0214,1,0
190.1782,0.3261,50.968,1,0
189.9049,0.3737,51.1789,1,0
189.897,0.4362,50.5652,1,0
190.0795,0.3668,51.8596,1,0
189.808,0.3799,51.3325,1,0
190.0721,0.3941,50.5699,1,0
189.8128,0.4537,50.604,1,0
190.1087,0.3215,51.1147,1,0
190.0699,0.465,49.7298,0,1
189.9722,0.4031,51.5966,1,0
190.0177,0.3584,51.4792,1,0
190.1242,0.4435,51.7383,1,0
190.2439,0.3946,50.6267,1,0
190.1474,0.3326,51.7951,1,0
189.9709,0.46,51.5374,1,0
189.6642,0.4643,50.6562,1,0
190.0966,0.446,50.6041,1,0
189.7457,0.418,51.4197,1,0
190.1019,0.57,50.3545,1,0
189.8434,0.5848,50.5592,1,0
190.116,0.5412,50.8566,1,0
190.0898,0.5221,51.8041,1,0
190.107,0.501,51.2013,1,0
190.1903,0.5487,52.032,1,0
189.9923,0.4721,51.0323,1,0
190.3141,0.4912,50.4117,1,0
189.8346,0.3882,51.0911,1,0
189.8787,0.4324,50.7459,1,0
190.0795,0.4561,50.8329,1,0
189.7398,0.607,50.7255,1,0
189.8794,0.4739,51.4055,1,0
189.8848,0.3601,51.1012,1,0
189.7777,0.4001,51.6479,1,0
190.0362,0.4282,51.9273,1,0
189.7714,0.3587,51.2944,1,0
189.927,0.5391,51.5023,1,0
189.7592,0.4299,51.7514,1,0
189.8858,0.3943,51.7179,1,0
190.0263,0.3676,52.1115,1,0
189.9181,0.4862,51.7395,1,0
189.9944,0.3397,50.5517,1,0
190.1899,0.4505,51.6946,1,0
189.6996,0.4347,50.7855,1,0
189.9837,0.4397,51.1837,1,0
190.3238,0.3952,50.9062,1,0
190.0493,0.5184,50.0453,1,0
189.6355,0.4514,50.7895,1,0
189.8242,0.419,51.0756,1,0
190.0948,0.4318,50.8955,1,0
189.8634,0.5167,50.6179,1,0
189.9201,0.4522,49.8203,0,1
189.8392,0.4757,51.4331,1,0
189.962,0.451,50.9266,1,0
189.9394,0.4755,51.6225,1,0
190.0426,0.3969,50.9459,1,0
189.8931,0.5283,50.5989,1,0
189.9346,0.3385,51.1097,1,0
189.9203,0.3288,52.0167,1,0
190.0373,0.4527,51.5427,1,0
190.1966,0.4328,50.9917,1,0
189.8981,0.4347,50.6659,1,0
189.9911,0.4461,50.5797,1,0
190.0486,0.4689,51.7348,1,0
190.0615,0.4382,51.3565,1,0
189.8852,0.5387,51.4874,1,0
189.7675,0.4966,51.6845,1,0
189.9671,0.4294,51.4587,1,0
190.3595,0.4298,51.2245,1,0
189.9159,0.2892,51.2646,1,0
189.7847,0.4298,51.216,1,0
189.9957,0.3507,51.5205,1,0
190.2673,0.4866,50.3932,1,0
189.6338,0.349,51.0897,1,0
189.8721,0.5408,51.2883,1,0
189.9495,0.3252,51.7517,1,0
189.9305,0.3072,51.1052,1,0
190.1214,0.3446,51.2855,1,0
189.7675,0.4815,50.6636,1,0
190.1065,0.5317,51.6262,1,0
189.8955,0.4815,50.8062,1,0
190.0771,0.3954,51.414,1,0
189.7809,0.529,51.1654,1,0
189.8205,0.5226,50.9023,1,0
189.8817,0.3587,51.6797,1,0
190.259,0.3713,51.0263,1,0
189.9344,0.568,50.8566,1,0
189.8553,0.4596,50.823,1,0
190.2764,0.3791,51.278,1,0
190.1426,0.4653,51.0349,1,0
189.9288,0.52,51.4974,1,0
189.9681,0.3766,51.5044,1,0
189.7,0.6083,50.7412,1,0
190.213,0.4132,50.504,1,0
189.8732,0.3976,50.3614,1,0
190.1655,0.3787,50.9564,1,0
190.3254,0.4737,51.3249,1,0
189.5985,0.4956,51.073,1,0
190.2221,0.4242,51.6717,1,0
189.4576,0.4088,51.0049,1,0
189.9729,0.4529,51.4686,1,0
190.3863,0.4313,51.0852,1,0
189.8667,0.5299,50.9028,1,0
190.0112,0.2817,50.3686,1,0
189.8471,0.4913,50.9709,1,0
189.762,0.3262,50.385,1,0
190.089,0.4763,51.5694,1,0
189.7328,0.4819,51.875,1,0
190.2015,0.3999,51.1821,1,0
189.8565,0.3218,51.3216,1,0
189.9885,0.447,51.7648,1,0
189.9032,0.4614,51.2489,1,0
190.3207,0.5387,50.2308,1,0
190.3328,0.3522,51.5005,1,0
189.7989,0.4642,51.2894,1,0
189.8771,0.4968,51.5912,1,0
189.9311,0.5451,51.6596,1,0
190.0379,0.4591,51.6754,1,0
190.1564,0.4461,51.5361,1,0
190.0138,0.4897,51.3835,1,0
189.9614,0.4407,51.5888,1,0
190.4029,0.4215,50.4932,1,0
189.8382,0.3571,51.2639,1,0
190.0495,0.3675,51.2477,1,0
190.187,0.4271,51.5972,1,0
190.0843,0.4816,51.9252,1,0
189.9344,0.5047,51.4988,1,0
189.7618,0.5762,51.5182,1,0
189.7994,0.4484,51.6067,1,0
190.0098,0.4486,51.0789,1,0
190.0434,0.5514,50.6954,1,0
189.8831,0.4363,51.538,1,0
190.0555,0.614,51.0406,1,0
189.7569,0.5379,50.3167,1,0
190.1089,0.5042,50.9873,1,0
190.039,0.4826,51.4808,1,0
189.7982,0.5197,51.6299,1,0
190.0014,0.4255,51.175,1,0
189.9307,0.5069,50.9551,1,0
190.0786,0.3675,50.7868,1,0
190.1878,0.3923,50.9773,1,0
190.0031,0.4937,51.527,1,0
190.0483,0.4125,51.0156,1,0
190.1169,0.4466,50.3486,1,0
189.9722,0.3057,52.0152,1,0
189.9438,0.4335,50.9305,1,0
189.9348,0.5387,51.1835,1,0
190.0493,0.3908,51.6471,1,0
190.1855,0.4542,50.985,1,0
189.4462,0.4002,52.0071,1,0
190.2113,0.5182,50.3545,1,0
190.1579,0.4386,51.7321,1,0
189.7753,0.4575,51.002,1,0
190.1178,0.4726,50.7342,1,0
190.1682,0.5081,50.8572,1,0
189.7134,0.5034,50.8098,1,0
190.1468,0.3879,50.9826,1,0
189.8028,0.5324,51.2736,1,0
189.9853,0.4455,51.3223,1,0
189.9603,0.518,51.4252,1,0
189.9989,0.5759,51.0419,1,0
190.1408,0.3395,51.2687,1,0
190.4672,0.3975,51.3402,1,0
190.0392,0.3953,51.0578,1,0
189.881,0.343,50.8032,1,0
190.0537,0.4169,51.5367,1,0
189.8795,0.4423,50.8889,1,0
189.9124,0.5201,51.3002,1,0
189.9769,0.4522,50.2577,1,0
189.9504,0.4825,51.2079,1,0
190.0614,0.4435,51.1748,1,0
189.8488,0.4136,51.3582,1,0
189.945,0.516,50.8176,1,0
189.8399,0.4246,50.7523,1,0
190.0167,0.4767,49.8562,0,1
189.7718,0.5101,51.714,1,0
190.0438,0.3167,51.5088,1,0
189.9353,0.4571,51.1767,1,0
189.9185,0.5273,50.9556,1,0
190.2631,0.4334,51.8839,1,0
189.8559,0.4943,52.1131,1,0
190.0644,0.376,51.2035,1,0
189.9599,0.4498,50.735,1,0
190.1084,0.5194,50.4663,1,0
190.0806,0.5614,52.1146,1,0
189.6974,0.3397,50.7633,1,0
190.2392,0.4268,50.7472,1,0
190.1908,0.4575,51.0362,1,0
190.1599,0.4579,50.4832,1,0
190.1263,0.4005,51.4341,1,0
189.9444,0.3868,51.4891,1,0
189.8363,0.4246,50.8812,1,0
190.1374,0.4507,51.1778,1,0
190.3312,0.516,50.541,1,0
189.9673,0.5411,52.0953,1,0
189.9513,0.4465,50.5983,1,0
189.9866,0.3632,51.569,1,0
189.8368,0.4798,50.933,1,0
189.9131,0.4965,51.8256,1,0
190.1539,0.4106,51.2998,1,0
189.7206,0.4455,50.5729,1,0
190.06,0.5617,51.8584,1,0
189.8312,0.5019,51.248,1,0
189.856,0.4621,51.237,1,0
190.0935,0.4938,51.7699,1,0
189.8348,0.4431,50.7195,1,0
189.9464,0.4187,51.2901,1,0
189.9839,0.4069,50.8503,1,0
190.0764,0.443,50.3937,1,0
190.1078,0.5422,51.815,1,0
189.9861,0.3896,51.4552,1,0
189.8456,0.3942,50.843,1,0
189.956,0.4593,51.5496,1,0
189.9374,0.3745,49.9653,0,1
189.9751,0.4189,51.5939,1,0
189.9406,0.4808,51.5598,1,0
190.051,0.4468,51.0291,1,0
190.0116,0.3367,51.3901,1,0
190.0405,0.3836,51.3028,1,0
189.9273,0.49,51.8226,1,0
190.2413,0.3218,51.0396,1,0
190.0696,0.4617,50.4714,1,0
189.9626,0.3402,50.968,1,0
190.0486,0.5126,52.223,1,0
190.0011,0.5162,50.8804,1,0
190.1015,0.4003,50.9413,1,0
189.9956,0.4439,51.6616,1,0
189.9179,0.4348,52.2452,1,0
189.9624,0.3789,50.9879,1,0
190.0625,0.5606,51.4416,1,0
190.0437,0.5212,51.8613,1,0
189.8424,0.5272,51.1491,1,0
190.2011,0.3954,51.6215,1,0
189.6234,0.3925,50.13,1,0
189.861,0.5044,51.4069,1,0
189.8973,0.3377,50.7402,1,0
190.0312,0.4791,51.4326,1,0
190.0766,0.4628,51.4726,1,0
189.7288,0.4045,50.6573,1,0
190.4355,0.4955,50.6464,1,0
190.0608,0.5308,51.0497,1,0
190.2221,0.52,52.0067,1,0
189.6149,0.5596,51.3772,1,0
190.0675,0.3387,51.1428,1,0
190.1247,0.4504,50.8003,1,0
189.8182,0.4557,51.0558,1,0
190.0536,0.4173,51.7664,1,0
190.2326,0.3414,51.5985,1,0
190.3683,0.4328,51.3552,1,0
189.9629,0.5362,51.1219,1,0
190.1976,0.4699,51.0104,1,0
189.9686,0.5222,51.23,1,0
190.1395,0.3837,50.1419,1,0
189.6502,0.3061,51.1074,1,0
190.0187,0.4106,51.0553,1,0
190.1347,0.4291,50.3839,1,0
189.9871,0.403,51.498,1,0
190.3029,0.4077,52.2536,1,0
189.8888,0.469,50.942,1,0
190.2754,0.4341,50.7017,1,0
189.9948,0.5136,50.5023,1,0
189.9406,0.5331,52.6831,1,0
189.9579,0.4627,51.3725,1,0
189.9041,0.4597,52.3084,1,0
189.9226,0.4052,50.721,1,0
189.9325,0.4528,51.1708,1,0
190.0992,0.5445,50.7923,1,0
189.5941,0.3743,50.9067,1,0
189.7855,0.4783,50.6825,1,0
189.7846,0.3909,51.9071,1,0
190.0933,0.4103,50.8847,1,0
189.9597,0.3973,51.1883,1,0
189.9921,0.4627,50.9789,1,0
190.2963,0.4623,50.6304,1,0
190.1413,0.4765,50.7757,1,0
189.8147,0.5103,51.5947,1,0
189.9222,0.421,51.2174,1,0
189.9032,0.5419,51.0328,1,0
190.16,0.5565,51.6267,1,0
189.9731,0.3766,51.4204,1,0
190.0632,0.4344,52.4715,1,0
189.8231,0.3552,50.2604,1,0
189.9089,0.2853,51.4485,1,0
189.8153,0.4777,50.9912,1,0
190.0214,0.4985,50.9155,1,0
190.0217,0.4033,50.5941,1,0
189.7638,0.4911,51.6026,1,0
189.8077,0.4844,50.7842,1,0
190.098,0.6126,51.1671,1,0
189.9373,0.3713,51.5298,1,0
189.8788,0.412,51.264,1,0
189.9473,0.4735,51.088,1,0
189.8354,0.4819,51.0313,1,0
189.9329,0.5899,50.6748,1,0
189.5897,0.4072,50.8489,1,0
189.8222,0.3867,51.8173,1,0
190.1693,0.4844,51.1109,1,0
190.1551,0.4258,51.1736,1,0
190.1624,0.5413,52.0395,1,0
189.9956,0.4677,51.2867,1,0
190.2993,0.5005,51.2088,1,0
189.8224,0.3648,51.4631,1,0
190.3388,0.4073,51.6603,1,0
190.1347,0.4466,49.7101,0,1
190.0482,0.3951,51.6736,1,0
190.048,0.3769,50.7711,1,0
189.9888,0.435,50.9884,1,0
190.055,0.462,50.785,1,0
190.2103,0.427,50.7617,1,0
189.8021,0.4751,51.0372,1,0
189.8353,0.5085,51.8185,1,0
190.0109,0.4567,51.7682,1,0
190.1326,0.3443,50.2374,1,0
189.7203,0.4657,50.8045,1,0
189.8058,0.5157,52.3072,1,0
189.8322,0.5015,50.4904,1,0
190.0451,0.4255,51.8545,1,0
190.0512,0.4315,51.3935,1,0
190.2078,0.4631,50.5324,1,0
189.8047,0.3443,51.1328,1,0
189.941,0.381,50.9884,1,0
190.1045,0.494,52.1084,1,0
189.9476,0.3987,51.7215,1,0
189.9596,0.4053,52.0256,1,0
189.7956,0.5291,51.8443,1,0
189.9524,0.5227,51.7154,1,0
190.4902,0.4138,50.6943,1,0
190.1924,0.4439,51.0004,1,0
190.1905,0.5419,52.2783,1,0
189.8955,0.4074,51.6287,1,0
190.0784,0.4509,51.4316,1,0
189.7798,0.5063,50.8064,1,0
189.7845,0.4351,50.577,1,0
190.0018,0.4104,51.486,1,0
189.9202,0.5244,50.9985,1,0
190.0268,0.4741,51.3447,1,0
190.1476,0.3778,51.4232,1,0
190.28,0.3101,51.0887,1,0
190.0477,0.4885,51.0497,1,0
190.202,0.4729,51.8452,1,0
190.117,0.4453,50.8787,1,0
190.0491,0.4379,51.054,1,0
190.2495,0.3999,51.1442,1,0
189.6349,0.4325,50.9927,1,0
189.8004,0.4371,50.8539,1,0
190.0206,0.4415,51.7179,1,0
189.9636,0.4016,51.0383,1,0
190.3157,0.3055,51.2596,1,0
189.7273,0.4407,52.2509,1,0
189.6108,0.4624,50.4712,1,0
190.1314,0.4308,51.005,1,0
189.7354,0.5173,51.6481,1,0
190.0718,0.4176,51.485,1,0
190.1292,0.5665,50.7316,1,0
190.1427,0.4752,51.9913,1,0
190.1872,0.5555,51.4711,1,0
189.8079,0.4469,51.4138,1,0
189.8934,0.4394,51.8831,1,0
189.9775,0.3966,51.4843,1,0
189.5215,0.4731,51.7644,1,0
189.5798,0.5406,51.4698,1,0
189.9875,0.3494,50.8951,1,0
190.1828,0.3515,51.6322,1,0
190.0242,0.5508,50.9724,1,0
189.9498,0.4711,50.9405,1,0
190.0333,0.41,52.0116,1,0
190.2992,0.483,51.6184,1,0
190.1248,0.4606,51.543,1,0
189.9218,0.4534,52.4016,1,0
190.003,0.495,52.0106,1,0
189.8362,0.4808,50.0507,1,0
190.1387,0.4829,51.6061,1,0
189.997,0.4771,51.0144,1,0
190.0107,0.4415,51.1568,1,0
189.8209,0.4771,51.5126,1,0
189.9147,0.4735,51.3399,1,0
189.7521,0.4029,51.303,1,0
190.0959,0.4794,50.7184,1,0
190.0013,0.4363,51.6693,1,0
190.0158,0.4201,51.0295,1,0
189.722,0.4331,50.5103,1,0
190.2238,0.5044,50.5409,1,0
190.0555,0.5075,51.6358,1,0
190.1386,0.4471,50.7792,1,0
189.8845,0.404,50.9383,1,0
189.8663,0.4505,51.1189,1,0
190.1653,0.3836,51.1545,1,0
189.9163,0.2745,50.5924,1,0
190.0934,0.3003,50.4333,1,0
190.0023,0.466,51.3227,1,0
190.0429,0.492,50.4312,1,0
189.8768,0.4668,52.1816,1,0
190.2663,0.4876,50.7054,1,0
189.9146,0.3774,50.9545,1,0
190.1454,0.531,51.4442,1,0
190.0427,0.4888,51.4246,1,0
